row_id,donor_id,cohort_id,section_id,section_index,cell_id,cell_type,time,x,y,vulnerability,repair_capacity,regulatory_activity,organelle_coupling,stress,damage,reserve,inflammation,communication_tone,next_stress,next_damage,next_reserve,next_inflammation,next_time,delta_t,destructive_state,next_destructive_state
D07_S0_C018_T012,D07,C1,D07_S0,0,D07_S0_C018,fibroblast,12.0,95.35510894519429,316.5809694331202,0.5348378852255037,0.4133905602962124,0.5154644115039838,0.9776466808197319,0.9688690549410357,1.1187939998754517,0.31742539642992873,0.9002331350316829,0.34,1.551689447088362,2.4630057690213434,0.02,1.5625846995606858,24.0,12.0,0.9185174951154591,1.9248327542271235
D07_S0_C018_T024,D07,C1,D07_S0,0,D07_S0_C018,fibroblast,24.0,94.80786602829734,311.4996772009272,0.5348378852255037,0.4133905602962124,0.6957036437868542,1.381236861284598,1.551689447088362,2.4630057690213434,0.02,1.5625846995606858,0.34,3.0,3.0,0.02,2.5,48.0,24.0,1.9248327542271235,2.7756000000000003
D07_S0_C018_T048,D07,C1,D07_S0,0,D07_S0_C018,fibroblast,48.0,99.77463511253943,311.16096587765185,0.5348378852255037,0.4133905602962124,0.9988053762558982,1.8,3.0,3.0,0.02,2.5,0.34,,,,,,,2.7756000000000003,
D07_S0_C019_T000,D07,C1,D07_S0,0,D07_S0_C019,vascular,0.0,72.12790842622665,860.3891589816976,0.3764982532893414,0.5539791569380149,0.41618693161301107,0.5673922712270821,0.48311302057326083,0.4232679104838421,0.8664435258964565,0.21021780886696684,-0.05,0.9014324279732832,1.0041358608907198,0.5260991930761114,0.48472851758936986,12.0,12.0,0.18986622886893018,0.7155901741011944
D07_S0_C019_T012,D07,C1,D07_S0,0,D07_S0_C019,vascular,12.0,67.05533713675786,859.6005603108835,0.3764982532893414,0.5539791569380149,0.5414771315132219,0.8853065644860768,0.9014324279732832,1.0041358608907198,0.5260991930761114,0.48472851758936986,-0.05,1.4791523245049851,2.243857027356352,0.02,1.0286470728081545,24.0,12.0,0.7155901741011944,1.6925434385540756
D07_S0_C019_T024,D07,C1,D07_S0,0,D07_S0_C019,vascular,24.0,77.1544194768451,866.1105646576559,0.3764982532893414,0.5539791569380149,0.7557745632021104,1.2890895172385328,1.4791523245049851,2.243857027356352,0.02,1.0286470728081545,-0.05,3.0,3.0,0.02,2.5,48.0,24.0,1.6925434385540756,2.7756000000000003
D07_S0_C019_T048,D07,C1,D07_S0,0,D07_S0_C019,vascular,48.0,76.61918430167476,859.0813169578116,0.3764982532893414,0.5539791569380149,1.0701160988875165,1.8,3.0,3.0,0.02,2.5,-0.05,,,,,,,2.7756000000000003,
D07_S0_C020_T000,D07,C1,D07_S0,0,D07_S0_C020,macrophage,0.0,468.0413925914869,844.9276106909913,0.5571334445604672,0.6957224272551271,0.5881546165202152,0.730380991905216,0.6123809428407139,0.3279688989463939,0.6838039897757524,0.7983435010645318,0.55,1.018573993228462,0.8939223419441806,0.2986898272516375,0.9145187194273869,12.0,12.0,0.33812355795190985,0.8314754241272933
D07_S0_C020_T012,D07,C1,D07_S0,0,D07_S0_C020,macrophage,12.0,467.93860098229794,842.0433471008034,0.5571334445604672,0.6957224272551271,0.7709802485777487,0.9515811225423111,1.018573993228462,0.8939223419441806,0.2986898272516375,0.9145187194273869,0.55,1.5853416087583447,2.042763586047046,0.02,1.3837367213524878,24.0,12.0,0.8314754241272933,1.6967695160254161
D07_S0_C020_T024,D07,C1,D07_S0,0,D07_S0_C020,macrophage,24.0,469.2217944669144,842.3363716436844,0.5571334445604672,0.6957224272551271,0.9205192950232216,1.3685439082677349,1.5853416087583447,2.042763586047046,0.02,1.3837367213524878,0.55,3.0,3.0,0.02,2.5,48.0,24.0,1.6967695160254161,2.7756000000000003
D07_S0_C020_T048,D07,C1,D07_S0,0,D07_S0_C020,macrophage,48.0,463.1354876519434,847.1461644630693,0.5571334445604672,0.6957224272551271,1.2191061073072915,1.8,3.0,3.0,0.02,2.5,0.55,,,,,,,2.7756000000000003,
D07_S0_C021_T000,D07,C1,D07_S0,0,D07_S0_C021,tumor,0.0,194.86793893835204,238.73786654887402,0.48941135007396236,0.45066393490893375,0.3968571031194463,0.8539327154409013,0.8114244589983742,0.6443720111155425,0.5491185436515694,0.4490961549059642,0.2,1.015867685713233,1.4025627190766852,0.1320815472844736,0.9073219425437643,12.0,12.0,0.5055105652328526,1.1100795052626828
D07_S0_C021_T012,D07,C1,D07_S0,0,D07_S0_C021,tumor,12.0,193.0639372356921,248.305683590568,0.48941135007396236,0.45066393490893375,0.5063459475120595,1.0429137585465318,1.015867685713233,1.4025627190766852,0.1320815472844736,0.9073219425437643,0.2,1.5643768808659344,2.835227056944402,0.02,1.5162213225147898,24.0,12.0,1.1100795052626828,2.0977787784787325
D07_S0_C021_T024,D07,C1,D07_S0,0,D07_S0_C021,tumor,24.0,193.19977852452692,245.84795220210918,0.48941135007396236,0.45066393490893375,0.6133204476591617,1.490044493161833,1.5643768808659344,2.835227056944402,0.02,1.5162213225147898,0.2,3.0,3.0,0.02,2.5,48.0,24.0,2.0977787784787325,2.7756000000000003
D07_S0_C021_T048,D07,C1,D07_S0,0,D07_S0_C021,tumor,48.0,191.07900602809406,242.13959513688087,0.48941135007396236,0.45066393490893375,0.9321726867147955,1.8,3.0,3.0,0.02,2.5,0.2,,,,,,,2.7756000000000003,
D07_S0_C022_T000,D07,C1,D07_S0,0,D07_S0_C022,fibroblast,0.0,801.6906011471498,588.6207692716121,0.47252172258973224,0.6441335328251793,0.7959664690322842,0.703581034161911,0.5988101005003781,0.4458140955356259,0.7240622935544402,0.5953697627278552,0.34,1.0327431246329377,1.0712865398130047,0.47256334660788946,0.9231505806892927,12.0,12.0,0.34143784196080057,0.8840517938915877
D07_S0_C022_T012,D07,C1,D07_S0,0,D07_S0_C022,fibroblast,12.0,803.5962177216137,584.7386655904727,0.47252172258973224,0.6441335328251793,0.9673997996468338,0.9707207581720921,1.0327431246329377,1.0712865398130047,0.47256334660788946,0.9231505806892927,0.34,1.5863833162649954,2.3068122324203966,0.02,1.5748030740808314,24.0,12.0,0.8840517938915877,1.8620178149321556
D07_S0_C022_T024,D07,C1,D07_S0,0,D07_S0_C022,fibroblast,24.0,801.0444025687387,586.7427375898619,0.47252172258973224,0.6441335328251793,1.0386488157127969,1.4106967795722336,1.5863833162649954,2.3068122324203966,0.02,1.5748030740808314,0.34,3.0,3.0,0.02,2.5,48.0,24.0,1.8620178149321556,2.7756000000000003
D07_S0_C022_T048,D07,C1,D07_S0,0,D07_S0_C022,fibroblast,48.0,807.7604713562165,584.4492214477515,0.47252172258973224,0.6441335328251793,1.3863497664535134,1.8,3.0,3.0,0.02,2.5,0.34,,,,,,,2.7756000000000003,
D07_S0_C023_T000,D07,C1,D07_S0,0,D07_S0_C023,vascular,0.0,869.413246556967,638.8327617996422,0.726511770748177,0.6671999775880451,0.7160444061154636,0.6601142812943193,0.658743327842152,0.4956973115411495,0.8708499797675567,0.18273775571399484,-0.05,1.0898605051039163,1.1416065332859116,0.5855977860780277,0.6952962855155381,12.0,12.0,0.2673433969294907,0.8633598215722758
D07_S0_C023_T012,D07,C1,D07_S0,0,D07_S0_C023,vascular,12.0,869.1167712812257,643.6791095852652,0.726511770748177,0.6671999775880451,0.8725043435002168,0.9189247486878702,1.0898605051039163,1.1416065332859116,0.5855977860780277,0.6952962855155381,-0.05,1.724205852988451,2.3667471996659994,0.02,1.433790904145823,24.0,12.0,0.8633598215722758,1.9011744755056108
D07_S0_C023_T024,D07,C1,D07_S0,0,D07_S0_C023,vascular,24.0,869.0873094705797,639.9813699426819,0.726511770748177,0.6671999775880451,1.107788383097792,1.4381142199602874,1.724205852988451,2.3667471996659994,0.02,1.433790904145823,-0.05,3.0,3.0,0.02,2.5,48.0,24.0,1.9011744755056108,2.7756000000000003
D07_S0_C023_T048,D07,C1,D07_S0,0,D07_S0_C023,vascular,48.0,870.1178085247469,641.4238554599809,0.726511770748177,0.6671999775880451,1.3554159307000917,1.8,3.0,3.0,0.02,2.5,-0.05,,,,,,,2.7756000000000003,
D07_S0_C024_T000,D07,C1,D07_S0,0,D07_S0_C024,macrophage,0.0,945.9216354611125,244.81350753738135,0.34612227253748706,0.46336625382988,0.6692153217447158,0.5858311145600561,0.5677827333823854,0.451206881411554,0.6656315463634866,0.7933016986980801,0.55,0.9829574221224273,1.0721437856257225,0.32346183035787257,1.0663569990853283,12.0,12.0,0.3877798679642628,0.9319668924329602
D07_S0_C024_T012,D07,C1,D07_S0,0,D07_S0_C024,macrophage,12.0,937.9726024534989,241.0730217434502,0.34612227253748706,0.46336625382988,0.7973977522272705,0.8833862407048615,0.9829574221224273,1.0721437856257225,0.32346183035787257,1.0663569990853283,0.55,1.546905812768902,2.242526849237261,0.02,1.5901262705816235,24.0,12.0,0.9319668924329602,1.8231717693255027
D07_S0_C024_T024,D07,C1,D07_S0,0,D07_S0_C024,macrophage,24.0,945.7298067247583,242.97706217567395,0.34612227253748706,0.46336625382988,0.9353807182150428,1.3487492320285313,1.546905812768902,2.242526849237261,0.02,1.5901262705816235,0.55,2.853041035190516,3.0,0.02,2.5,48.0,24.0,1.8231717693255027,2.7344514898533445
D07_S0_C024_T048,D07,C1,D07_S0,0,D07_S0_C024,macrophage,48.0,940.1182037903421,239.23630428906264,0.34612227253748706,0.46336625382988,1.2528530234477644,1.7962039157611285,2.853041035190516,3.0,0.02,2.5,0.55,,,,,,,2.7344514898533445,
D07_S0_C025_T000,D07,C1,D07_S0,0,D07_S0_C025,tumor,0.0,207.8264378835466,850.2631044383517,0.2867272589590505,0.43719682834041323,0.9447685735960214,0.7831763380746797,0.7350720604766634,0.598007519228546,0.5812611014307286,0.4108160377738767,0.2,1.1737332451941742,1.3346527905131975,0.17915988370197258,0.7126777586904226,12.0,12.0,0.4471495514031829,1.072399025424354
D07_S0_C025_T012,D07,C1,D07_S0,0,D07_S0_C025,tumor,12.0,209.19647818111133,846.8577410555027,0.2867272589590505,0.43719682834041323,1.0592296280253775,1.0826184048515413,1.1737332451941742,1.3346527905131975,0.17915988370197258,0.7126777586904226,0.2,1.7526825043358822,2.6324023180409233,0.02,1.276374274742866,24.0,12.0,1.072399025424354,2.0051790688222635
D07_S0_C025_T024,D07,C1,D07_S0,0,D07_S0_C025,tumor,24.0,214.70671474282756,847.3532091030745,0.2867272589590505,0.43719682834041323,1.235036233634437,1.4800032008148845,1.7526825043358822,2.6324023180409233,0.02,1.276374274742866,0.2,3.0,3.0,0.02,2.5,48.0,24.0,2.0051790688222635,2.7756000000000003
D07_S0_C025_T048,D07,C1,D07_S0,0,D07_S0_C025,tumor,48.0,208.96029850134803,849.330511209409,0.2867272589590505,0.43719682834041323,1.4703336683476123,1.8,3.0,3.0,0.02,2.5,0.2,,,,,,,2.7756000000000003,
D07_S0_C026_T000,D07,C1,D07_S0,0,D07_S0_C026,tumor,0.0,87.3723926861991,75.80169274820473,0.586691703373105,0.4929501197624065,0.4951503842526454,0.6860665413405461,0.8341122072119261,0.5840474427325398,0.5120356543741468,0.4766120365908539,0.2,1.220958538654209,1.3258218113835858,0.15252428258654016,0.8846740286245547,12.0,12.0,0.49656875388681687,1.1216423238431716
D07_S0_C026_T012,D07,C1,D07_S0,0,D07_S0_C026,tumor,12.0,84.51992030811171,71.79862642497963,0.586691703373105,0.4929501197624065,0.6046822200906418,0.9485012683661461,1.220958538654209,1.3258218113835858,0.15252428258654016,0.8846740286245547,0.2,1.708691742231699,2.723929239695081,0.02,1.496685609196137,24.0,12.0,1.1216423238431716,2.0808568447177422
D07_S0_C026_T024,D07,C1,D07_S0,0,D07_S0_C026,tumor,24.0,87.05118435322815,77.30683033901926,0.586691703373105,0.4929501197624065,0.7507696145605999,1.3915603705490087,1.708691742231699,2.723929239695081,0.02,1.496685609196137,0.2,3.0,3.0,0.02,2.5,48.0,24.0,2.0808568447177422,2.7756000000000003
D07_S0_C026_T048,D07,C1,D07_S0,0,D07_S0_C026,tumor,48.0,91.4734741967338,75.56990790311332,0.586691703373105,0.4929501197624065,1.0960166870650483,1.8,3.0,3.0,0.02,2.5,0.2,,,,,,,2.7756000000000003,
D07_S0_C027_T000,D07,C1,D07_S0,0,D07_S0_C027,tumor,0.0,235.41803434911805,651.3919621774943,0.7086336516079655,0.39360255674646905,0.6353394852308698,0.912531973281693,0.9127867619985007,0.6071633152814091,0.4855107350355504,0.44077457083891153,0.2,1.290292385541122,1.4089371027187172,0.02,0.7336597434646985,12.0,12.0,0.5283612371546178,1.1799036259494382
D07_S0_C027_T012,D07,C1,D07_S0,0,D07_S0_C027,tumor,12.0,242.50145941799283,645.1179584009225,0.7086336516079655,0.39360255674646905,0.8077343386441219,1.2761766544488216,1.290292385541122,1.4089371027187172,0.02,0.7336597434646985,0.2,1.9379090856239811,2.8972901967300553,0.02,1.32250195451878,24.0,12.0,1.1799036259494382,2.1934142293088974
D07_S0_C027_T024,D07,C1,D07_S0,0,D07_S0_C027,tumor,24.0,237.97617057632644,653.872697606947,0.7086336516079655,0.39360255674646905,0.9599318502204364,1.6843295993022704,1.9379090856239811,2.8972901967300553,0.02,1.32250195451878,0.2,3.0,3.0,0.02,2.5,48.0,24.0,2.1934142293088974,2.7756000000000003
D07_S0_C027_T048,D07,C1,D07_S0,0,D07_S0_C027,tumor,48.0,232.79610586861594,651.9007455395072,0.7086336516079655,0.39360255674646905,1.219551055819364,1.8,3.0,3.0,0.02,2.5,0.2,,,,,,,2.7756000000000003,
D07_S0_C028_T000,D07,C1,D07_S0,0,D07_S0_C028,tumor,0.0,145.3944639641309,573.764654239319,0.4361882283261298,0.6030973466104824,0.5711985258847435,0.7512873945733383,0.7864501078460013,0.59229865323326,0.5859901715326598,0.462899643977674,0.2,1.2258547908812507,1.2490128075122722,0.1821868772078837,0.7183748867070945,12.0,12.0,0.4681714748071949,1.0463593534083255
D07_S0_C028_T012,D07,C1,D07_S0,0,D07_S0_C028,tumor,12.0,140.9205236137474,570.1776743038641,0.4361882283261298,0.6030973466104824,0.6981579484291599,1.0851025473209523,1.2258547908812507,1.2490128075122722,0.1821868772078837,0.7183748867070945,0.2,1.7697820327844402,2.6435043990274836,0.02,1.2820557980515972,24.0,12.0,1.0463593534083255,2.0164322403231547
D07_S0_C028_T024,D07,C1,D07_S0,0,D07_S0_C028,tumor,24.0,138.43889153263387,578.6112492920313,0.4361882283261298,0.6030973466104824,0.8457662939089963,1.4774206818197493,1.7697820327844402,2.6435043990274836,0.02,1.2820557980515972,0.2,3.0,3.0,0.02,2.5,48.0,24.0,2.0164322403231547,2.7756000000000003
D07_S0_C028_T048,D07,C1,D07_S0,0,D07_S0_C028,tumor,48.0,143.28156119329233,577.4080038171326,0.4361882283261298,0.6030973466104824,1.1476692058811322,1.8,3.0,3.0,0.02,2.5,0.2,,,,,,,2.7756000000000003,
D07_S0_C029_T000,D07,C1,D07_S0,0,D07_S0_C029,vascular,0.0,535.1196062777753,580.7048054005597,0.4364859886345681,0.4398975019790228,0.14693390606460083,0.5193376338828352,0.49240362878376426,0.40012354324380095,0.8901580185497975,0.14232046235853119,-0.05,0.815552601407192,0.9770619885918891,0.630332672524479,0.470176209599175,12.0,12.0,0.16256164520722927,0.6527065368825702
D07_S0_C029_T012,D07,C1,D07_S0,0,D07_S0_C029,vascular,12.0,537.226062358712,581.3803323047644,0.4364859886345681,0.4398975019790228,0.271317592118913,0.761989112932692,0.815552601407192,0.9770619885918891,0.630332672524479,0.470176209599175,-0.05,1.2964868221263781,2.121115909134471,0.04993359043423052,1.0761892371727921,24.0,12.0,0.6527065368825702,1.5854044041189594
D07_S0_C029_T024,D07,C1,D07_S0,0,D07_S0_C029,vascular,24.0,527.0582731542108,579.4386055301898,0.4364859886345681,0.4398975019790228,0.45847706875481037,1.213957930685807,1.2964868221263781,2.121115909134471,0.04993359043423052,1.0761892371727921,-0.05,2.6573315414885714,3.0,0.02,2.5,48.0,24.0,1.5854044041189594,2.6796528316168
D07_S0_C029_T048,D07,C1,D07_S0,0,D07_S0_C029,vascular,48.0,535.3050570981125,577.720576591998,0.4364859886345681,0.4398975019790228,0.7281425415290624,1.7300338570042448,2.6573315414885714,3.0,0.02,2.5,-0.05,,,,,,,2.6796528316168,
D07_S0_C030_T000,D07,C1,D07_S0,0,D07_S0_C030,fibroblast,0.0,443.5996626156597,581.0453354742053,0.6661637596857568,0.5249594842953302,0.6165683464003426,0.3605118331709947,0.6713191533078352,0.46818470732491174,0.6646717891773352,0.6183278021579294,0.34,1.1252962047706816,0.9952676164395239,0.3830791552892438,0.7937141216867158,12.0,12.0,0.3901357892547237,0.867276803400472
D07_S0_C030_T012,D07,C1,D07_S0,0,D07_S0_C030,fibroblast,12.0,444.0026328606224,570.6917059820582,0.6661637596857568,0.5249594842953302,0.8024413634201653,0.6596164041222912,1.1252962047706816,0.9952676164395239,0.3830791552892438,0.7937141216867158,0.34,1.6270091418160697,2.1633939689922275,0.02,1.2303636952183752,24.0,12.0,0.867276803400472,1.7356644038684437
D07_S0_C030_T024,D07,C1,D07_S0,0,D07_S0_C030,fibroblast,24.0,446.52291272858275,574.8513568042493,0.6661637596857568,0.5249594842953302,0.9964524035592777,1.0895743978437056,1.6270091418160697,2.1633939689922275,0.02,1.2303636952183752,0.34,3.0,3.0,0.02,2.5,48.0,24.0,1.7356644038684437,2.7756000000000003
D07_S0_C030_T048,D07,C1,D07_S0,0,D07_S0_C030,fibroblast,48.0,445.56673110679696,575.8681709828924,0.6661637596857568,0.5249594842953302,1.2553636409994005,1.609967435380316,3.0,3.0,0.02,2.5,0.34,,,,,,,2.7756000000000003,
D07_S0_C031_T000,D07,C1,D07_S0,0,D07_S0_C031,vascular,0.0,468.356578823769,316.8743670867015,0.45628637494520613,0.6607933721890831,0.9324662985892569,0.48565555067455046,0.514054078789693,0.37034887865658644,0.799119448037327,0.17971089490828468,-0.05,1.00093417881344,0.957125128042799,0.596132922639216,0.6022275012862501,12.0,12.0,0.18183850422972048,0.7289778888049292
D07_S0_C031_T012,D07,C1,D07_S0,0,D07_S0_C031,vascular,12.0,468.30965595758033,315.62846445006136,0.45628637494520613,0.6607933721890831,0.993299988425394,0.7540112019815531,1.00093417881344,0.957125128042799,0.596132922639216,0.6022275012862501,-0.05,1.5914727440641032,2.132355078818764,0.02,1.1890281831892975,24.0,12.0,0.7289778888049292,1.7025484428088151
D07_S0_C031_T024,D07,C1,D07_S0,0,D07_S0_C031,vascular,24.0,471.2842548228707,316.9130593626342,0.45628637494520613,0.6607933721890831,1.243721489933052,1.2179757211228637,1.5914727440641032,2.132355078818764,0.02,1.1890281831892975,-0.05,3.0,3.0,0.02,2.5,48.0,24.0,1.7025484428088151,2.7756000000000003
D07_S0_C031_T048,D07,C1,D07_S0,0,D07_S0_C031,vascular,48.0,466.47241414904414,306.3505090545069,0.45628637494520613,0.6607933721890831,1.5,1.789129927504008,3.0,3.0,0.02,2.5,-0.05,,,,,,,2.7756000000000003,
D07_S0_C032_T000,D07,C1,D07_S0,0,D07_S0_C032,macrophage,0.0,912.0038169260267,748.9378479103693,0.4411419695815263,0.38325991441958385,0.6648448086208844,0.527909799043375,0.688589260760945,0.45899310718826425,0.6015120299017566,0.8199995372928839,0.55,1.0432638739144346,1.1220979410368632,0.2676236816064161,1.1264130647684658,12.0,12.0,0.44478894534362184,0.9971262993940176
D07_S0_C032_T012,D07,C1,D07_S0,0,D07_S0_C032,macrophage,12.0,910.3761636993816,745.6184281597622,0.4411419695815263,0.38325991441958385,0.7751574969480575,0.8159044127528083,1.0432638739144346,1.1220979410368632,0.2676236816064161,1.1264130647684658,0.55,1.5673318193931354,2.304374585814816,0.02,1.7447098958080483,24.0,12.0,0.9971262993940176,1.8894946897827993
D07_S0_C032_T024,D07,C1,D07_S0,0,D07_S0_C032,macrophage,24.0,916.7896693846146,739.2070009249449,0.4411419695815263,0.38325991441958385,0.9093670558810437,1.2274026633100104,1.5673318193931354,2.304374585814816,0.02,1.7447098958080483,0.55,3.0,3.0,0.02,2.5,48.0,24.0,1.8894946897827993,2.7756000000000003
D07_S0_C032_T048,D07,C1,D07_S0,0,D07_S0_C032,macrophage,48.0,914.2138856481852,742.5000210878729,0.4411419695815263,0.38325991441958385,1.225544861486075,1.7290176493857896,3.0,3.0,0.02,2.5,0.55,,,,,,,2.7756000000000003,
D07_S0_C033_T000,D07,C1,D07_S0,0,D07_S0_C033,vascular,0.0,629.358786893371,110.22091853339862,0.5869418031072262,0.6753984971565157,0.5115723878849042,0.63870827035433,0.6118437500900217,0.5074017664106367,0.8571039162565163,0.23085106798881094,-0.05,0.991933651894674,1.0938810662139158,0.5608190065812378,0.6899826117313045,12.0,12.0,0.27247644992364034,0.8174206752115769
D07_S0_C033_T012,D07,C1,D07_S0,0,D07_S0_C033,vascular,12.0,628.3131380654609,109.91953726035614,0.5869418031072262,0.6753984971565157,0.6569354588141599,0.8909273233481402,0.991933651894674,1.0938810662139158,0.5608190065812378,0.6899826117313045,-0.05,1.5760803220100605,2.2506182186225603,0.02,1.3143515841036253,24.0,12.0,0.8174206752115769,1.780069551922371
D07_S0_C033_T024,D07,C1,D07_S0,0,D07_S0_C033,vascular,24.0,627.9296187876184,111.14192356254246,0.5869418031072262,0.6753984971565157,0.8626401747194391,1.3335588655245623,1.5760803220100605,2.2506182186225603,0.02,1.3143515841036253,-0.05,2.842588513600251,3.0,0.02,2.5,48.0,24.0,1.780069551922371,2.7315247838080703
D07_S0_C033_T048,D07,C1,D07_S0,0,D07_S0_C033,vascular,48.0,625.698033163358,116.12553099124203,0.5869418031072262,0.6753984971565157,1.1290736002169803,1.8,2.842588513600251,3.0,0.02,2.5,-0.05,,,,,,,2.7315247838080703,
D07_S0_C034_T000,D07,C1,D07_S0,0,D07_S0_C034,fibroblast,0.0,741.4931248344608,771.38524789678,0.5249963784914414,0.6359067542386233,0.3661952607671172,0.5266134506488214,0.5534673311952998,0.44200479269196385,0.6860594304948782,0.6012851919137073,0.34,0.920096414849489,0.9231050131284311,0.4695987899682025,0.8847026150503293,12.0,12.0,0.3364571169006949,0.7743461916765653
D07_S0_C034_T012,D07,C1,D07_S0,0,D07_S0_C034,fibroblast,12.0,748.4729362459726,770.3656378660243,0.5249963784914414,0.6359067542386233,0.46783323471027094,0.7198930116303096,0.920096414849489,0.9231050131284311,0.4695987899682025,0.8847026150503293,0.34,1.2990718249593727,2.034725527176286,0.02,1.424032692349033,24.0,12.0,0.7743461916765653,1.6208149025030483
D07_S0_C034_T024,D07,C1,D07_S0,0,D07_S0_C034,fibroblast,24.0,743.0987996366642,765.8497945011325,0.5249963784914414,0.6359067542386233,0.6283160429765513,1.0846747813067084,1.2990718249593727,2.034725527176286,0.02,1.424032692349033,0.34,2.7082035235236437,3.0,0.02,2.5,48.0,24.0,1.6208149025030483,2.6938969865866205
D07_S0_C034_T048,D07,C1,D07_S0,0,D07_S0_C034,fibroblast,48.0,739.3842206218294,773.0152900344007,0.5249963784914414,0.6359067542386233,0.9463096344880857,1.6179117838325685,2.7082035235236437,3.0,0.02,2.5,0.34,,,,,,,2.6938969865866205,
D07_S0_C035_T000,D07,C1,D07_S0,0,D07_S0_C035,tumor,0.0,475.96837784673437,503.0736855582325,0.15896960762467743,0.4095909390259809,0.5753385606248026,0.45617589794665314,0.6439240611738393,0.5132606391621397,0.6657320361473265,0.38064290087253966,0.2,0.9437061350640951,1.0853889392605964,0.3549887020941929,0.7735453151100217,12.0,12.0,0.35633137614859817,0.8618359572243148
D07_S0_C035_T012,D07,C1,D07_S0,0,D07_S0_C035,tumor,12.0,477.4699455216221,501.92173516591356,0.15896960762467743,0.4095909390259809,0.6846599275989022,0.6897779550066794,0.9437061350640951,1.0853889392605964,0.3549887020941929,0.7735453151100217,0.2,1.4243426088719253,2.190914484677101,0.02,1.2691118590752963,24.0,12.0,0.8618359572243148,1.699877254944207
D07_S0_C035_T024,D07,C1,D07_S0,0,D07_S0_C035,tumor,24.0,470.27550826402154,501.1175182645262,0.15896960762467743,0.4095909390259809,0.8846762385447806,1.0754317913094549,1.4243426088719253,2.190914484677101,0.02,1.2691118590752963,0.2,2.7279773135731644,3.0,0.02,2.5,48.0,24.0,1.699877254944207,2.699433647800486
D07_S0_C035_T048,D07,C1,D07_S0,0,D07_S0_C035,tumor,48.0,470.4717572682777,502.4541703054665,0.15896960762467743,0.4095909390259809,1.1732788192553802,1.59550317927983,2.7279773135731644,3.0,0.02,2.5,0.2,,,,,,,2.699433647800486,
D07_S1_C000_T000,D07,C1,D07_S1,1,D07_S1_C000,macrophage,0.0,637.3791509174724,947.366963979814,0.6538302157575503,0.441550185707131,0.6560504585026464,0.5878115702856466,0.7459835037326566,0.5145799481599718,0.652554056827736,0.7672588144583644,0.55,1.1834386048352346,1.157154835483772,0.23575203182911608,1.0519133689236075,12.0,12.0,0.4657636265515013,1.045314357168392
D07_S1_C000_T012,D07,C1,D07_S1,1,D07_S1_C000,macrophage,12.0,641.5050985051307,943.2874504998674,0.6538302157575503,0.441550185707131,0.8120800612604367,0.8818945532457155,1.1834386048352346,1.157154835483772,0.23575203182911608,1.0519133689236075,0.55,1.7425760397196552,2.495984713647026,0.02,1.5832472929592527,24.0,12.0,1.045314357168392,1.9982434122639265
D07_S1_C000_T024,D07,C1,D07_S1,1,D07_S1_C000,macrophage,24.0,643.060215984157,941.4051738537321,0.6538302157575503,0.441550185707131,1.0230983165486967,1.3685008763274857,1.7425760397196552,2.495984713647026,0.02,1.5832472929592527,0.55,3.0,3.0,0.02,2.5,48.0,24.0,1.9982434122639265,2.7756000000000003
D07_S1_C000_T048,D07,C1,D07_S1,1,D07_S1_C000,macrophage,48.0,646.2707837826742,945.9930293353904,0.6538302157575503,0.441550185707131,1.246188821792569,1.7826132564926702,3.0,3.0,0.02,2.5,0.55,,,,,,,2.7756000000000003,
D07_S1_C001_T000,D07,C1,D07_S1,1,D07_S1_C001,fibroblast,0.0,80.33678929129329,583.8547833756181,0.691195497504065,0.6405054343664563,0.654946343624337,0.45003039686209667,0.5669893043589721,0.5275261831133007,0.6640954286169428,0.5935060247958758,0.34,0.9981666132908078,1.0485126051688616,0.44709695605699634,0.9191017064106475,12.0,12.0,0.3845697837783443,0.86823171315207
D07_S1_C001_T012,D07,C1,D07_S1,1,D07_S1_C001,fibroblast,12.0,81.33430177111285,579.5978300964066,0.691195497504065,0.6405054343664563,0.7884027377338809,0.626970817617578,0.9981666132908078,1.0485126051688616,0.44709695605699634,0.9191017064106475,0.34,1.5415461265909483,2.1737667283909325,0.02,1.4107087614859852,24.0,12.0,0.86823171315207,1.7527826973703102
D07_S1_C001_T024,D07,C1,D07_S1,1,D07_S1_C001,fibroblast,24.0,85.39910367780718,580.0000138699309,0.691195497504065,0.6405054343664563,0.9309246690597955,1.0621151912171507,1.5415461265909483,2.1737667283909325,0.02,1.4107087614859852,0.34,3.0,3.0,0.02,2.5,48.0,24.0,1.7527826973703102,2.7756000000000003
D07_S1_C001_T048,D07,C1,D07_S1,1,D07_S1_C001,fibroblast,48.0,82.08345345575037,586.5941313358501,0.691195497504065,0.6405054343664563,1.3258689961040822,1.6064905804380405,3.0,3.0,0.02,2.5,0.34,,,,,,,2.7756000000000003,
D07_S1_C002_T000,D07,C1,D07_S1,1,D07_S1_C002,macrophage,0.0,172.79586280910047,683.4329798093167,0.6584058773405974,0.48082102257652665,0.4042842650791209,0.7961784121166618,0.7173028924308312,0.45754531507667584,0.5964635765278401,0.7901329185902856,0.55,1.0771677754050086,1.0760923232851614,0.27978413338149916,0.995892938824687,12.0,12.0,0.44727115799936945,0.9557573707112875
