row_id,donor_id,section_id,cell_type,time,split,full_prediction,intrinsic_prediction,neighborhood_contribution,split_regime
D02_S0_C023_T000,D02,D02_S0,macrophage,0.0,train,0.5557108850752968,0.5927672913575094,-0.03705640628221263,heldout_donor
D02_S0_C023_T012,D02,D02_S0,macrophage,12.0,train,0.9378518243974971,0.9548226423778954,-0.016970817980398234,heldout_donor
D02_S0_C023_T024,D02,D02_S0,macrophage,24.0,train,2.091676673797162,2.1337022071950402,-0.04202553339787807,heldout_donor
D02_S0_C024_T000,D02,D02_S0,tumor,0.0,train,0.7569096461314214,0.799082381500814,-0.04217273536939259,heldout_donor
D02_S0_C024_T012,D02,D02_S0,tumor,12.0,train,1.220777112428548,1.2231652032845304,-0.00238809085598235,heldout_donor
D02_S0_C024_T024,D02,D02_S0,tumor,24.0,train,2.5128984358071094,2.5165165854777602,-0.003618149670650883,heldout_donor
D02_S0_C025_T000,D02,D02_S0,fibroblast,0.0,train,0.6506224467037034,0.6232865278785925,0.027335918825110883,heldout_donor
D02_S0_C025_T012,D02,D02_S0,fibroblast,12.0,train,0.9910085221326169,0.9616629218452326,0.02934560028738431,heldout_donor
D02_S0_C025_T024,D02,D02_S0,fibroblast,24.0,train,2.3703528609533726,2.3233838814619854,0.04696897949138723,heldout_donor
D02_S0_C026_T000,D02,D02_S0,macrophage,0.0,train,0.5873863844959603,0.5969473744561127,-0.009560989960152422,heldout_donor
D02_S0_C026_T012,D02,D02_S0,macrophage,12.0,train,1.029008750939477,1.0663219407417923,-0.03731318980231535,heldout_donor
D02_S0_C026_T024,D02,D02_S0,macrophage,24.0,train,2.234430063242232,2.3414110141675297,-0.10698095092529769,heldout_donor
D02_S0_C027_T000,D02,D02_S0,tumor,0.0,train,0.7976446104446651,0.8171286935322931,-0.019484083087628057,heldout_donor
D02_S0_C027_T012,D02,D02_S0,tumor,12.0,train,1.2886463907354566,1.2950480724669378,-0.006401681731481146,heldout_donor
D02_S0_C027_T024,D02,D02_S0,tumor,24.0,train,2.5575114881308045,2.5603544672576772,-0.0028429791268727023,heldout_donor
D02_S0_C028_T000,D02,D02_S0,macrophage,0.0,train,0.6663081994440416,0.6483333981085625,0.01797480133547913,heldout_donor
D02_S0_C028_T012,D02,D02_S0,macrophage,12.0,train,1.142204844668892,1.1376410379612756,0.004563806707616358,heldout_donor
D02_S0_C028_T024,D02,D02_S0,macrophage,24.0,train,2.4864799000009015,2.476928287584294,0.009551612416607291,heldout_donor
D02_S0_C029_T000,D02,D02_S0,tumor,0.0,train,0.7560180603053235,0.7879000571384883,-0.03188199683316484,heldout_donor
D02_S0_C029_T012,D02,D02_S0,tumor,12.0,train,1.216024858340987,1.2091821302320442,0.006842728108942708,heldout_donor
D02_S0_C029_T024,D02,D02_S0,tumor,24.0,train,2.570665885896702,2.545164898273347,0.025500987623355176,heldout_donor
D02_S0_C030_T000,D02,D02_S0,tumor,0.0,train,0.7802226921928609,0.7996072357591937,-0.01938454356633279,heldout_donor
D02_S0_C030_T012,D02,D02_S0,tumor,12.0,train,1.2565480342536708,1.2547011371948846,0.0018468970587861566,heldout_donor
D02_S0_C030_T024,D02,D02_S0,tumor,24.0,train,2.617999281410693,2.6225906568115467,-0.004591375400853526,heldout_donor
D02_S0_C031_T000,D02,D02_S0,t_cell,0.0,train,0.5574401312844516,0.5807388352971161,-0.02329870401266454,heldout_donor
D02_S0_C031_T012,D02,D02_S0,t_cell,12.0,train,1.0699717310838412,1.0806299257904581,-0.010658194706616886,heldout_donor
D02_S0_C031_T024,D02,D02_S0,t_cell,24.0,train,2.573180800785153,2.5694797870832127,0.0037010137019404254,heldout_donor
D02_S0_C032_T000,D02,D02_S0,tumor,0.0,train,0.8221541825389279,0.8600655394637436,-0.03791135692481573,heldout_donor
D02_S0_C032_T012,D02,D02_S0,tumor,12.0,train,1.2677627736680952,1.2742386762850253,-0.006475902616930096,heldout_donor
D02_S0_C032_T024,D02,D02_S0,tumor,24.0,train,2.5976907177074167,2.599278187689825,-0.0015874699824083294,heldout_donor
D02_S0_C033_T000,D02,D02_S0,fibroblast,0.0,train,0.5935743001590856,0.5819800684099664,0.011594231749119221,heldout_donor
D02_S0_C033_T012,D02,D02_S0,fibroblast,12.0,train,1.0702045752810951,1.0746874805078723,-0.00448290522677719,heldout_donor
D02_S0_C033_T024,D02,D02_S0,fibroblast,24.0,train,2.433142959310539,2.4306121169159876,0.002530842394551591,heldout_donor
D02_S0_C034_T000,D02,D02_S0,fibroblast,0.0,train,0.5809330057829073,0.6209526847279127,-0.040019678945005355,heldout_donor
D02_S0_C034_T012,D02,D02_S0,fibroblast,12.0,train,1.0102321106417194,1.0542706264136874,-0.044038515771968045,heldout_donor
D02_S0_C034_T024,D02,D02_S0,fibroblast,24.0,train,2.248741352093134,2.373063334313181,-0.12432198222004676,heldout_donor
D02_S0_C035_T000,D02,D02_S0,macrophage,0.0,train,0.6650573906640728,0.606565986818141,0.058491403845931766,heldout_donor
D02_S0_C035_T012,D02,D02_S0,macrophage,12.0,train,1.1887251373800831,1.1731624785401495,0.015562658839933574,heldout_donor
D02_S0_C035_T024,D02,D02_S0,macrophage,24.0,train,2.5680815912001074,2.5708769923629586,-0.002795401162851263,heldout_donor
D02_S1_C000_T000,D02,D02_S1,tumor,0.0,train,0.7585435272104764,0.7683866226079349,-0.009843095397458534,heldout_donor
D02_S1_C000_T012,D02,D02_S1,tumor,12.0,train,1.2378350810742724,1.2224017727473044,0.015433308326967987,heldout_donor
D02_S1_C000_T024,D02,D02_S1,tumor,24.0,train,2.5623536598192502,2.5648463416024487,-0.0024926817831985026,heldout_donor
D02_S1_C001_T000,D02,D02_S1,fibroblast,0.0,train,0.7319544104820245,0.7159521645937983,0.016002245888226185,heldout_donor
D02_S1_C001_T012,D02,D02_S1,fibroblast,12.0,train,1.2306771629094528,1.233260874134521,-0.002583711225068175,heldout_donor
D02_S1_C001_T024,D02,D02_S1,fibroblast,24.0,train,2.618370515623871,2.6011682266625886,0.017202288961282175,heldout_donor
D02_S1_C002_T000,D02,D02_S1,vascular,0.0,train,0.5308066058982682,0.5616904864477084,-0.030883880549440135,heldout_donor
D02_S1_C002_T012,D02,D02_S1,vascular,12.0,train,0.9743005025806758,0.9908033855897774,-0.016502883009101632,heldout_donor
D02_S1_C002_T024,D02,D02_S1,vascular,24.0,train,2.4588900130536016,2.4965001342547413,-0.03761012120113971,heldout_donor
D02_S1_C003_T000,D02,D02_S1,tumor,0.0,train,0.6633268862987456,0.6782074490180456,-0.01488056271930005,heldout_donor
D02_S1_C003_T012,D02,D02_S1,tumor,12.0,train,1.150091366412994,1.1370474603757121,0.013043906037281783,heldout_donor
D02_S1_C003_T024,D02,D02_S1,tumor,24.0,train,2.4754696308127797,2.4658278742864828,0.009641756526296952,heldout_donor
D02_S1_C004_T000,D02,D02_S1,fibroblast,0.0,train,0.5991972686068664,0.5790172994105385,0.020179969196327918,heldout_donor
D02_S1_C004_T012,D02,D02_S1,fibroblast,12.0,train,1.065587799647829,1.049025642240475,0.016562157407354006,heldout_donor
D02_S1_C004_T024,D02,D02_S1,fibroblast,24.0,train,2.4808443066971555,2.4666494724560484,0.014194834241107124,heldout_donor
D02_S1_C005_T000,D02,D02_S1,tumor,0.0,train,0.6466384030666612,0.6720495163848413,-0.025411113318180134,heldout_donor
D02_S1_C005_T012,D02,D02_S1,tumor,12.0,train,1.131756735818237,1.1375187577247068,-0.005762021906469794,heldout_donor
D02_S1_C005_T024,D02,D02_S1,tumor,24.0,train,2.4518041634690007,2.4619897816386866,-0.010185618169685995,heldout_donor
D02_S1_C006_T000,D02,D02_S1,tumor,0.0,train,0.7410498614016026,0.7759553309796187,-0.0349054695780161,heldout_donor
D02_S1_C006_T012,D02,D02_S1,tumor,12.0,train,1.2358867055672083,1.2472355346231532,-0.01134882905594492,heldout_donor
D02_S1_C006_T024,D02,D02_S1,tumor,24.0,train,2.535106355095723,2.5213971425405775,0.013709212555145456,heldout_donor
D02_S1_C007_T000,D02,D02_S1,macrophage,0.0,train,0.7381943481117914,0.6909666001932958,0.0472277479184956,heldout_donor
D02_S1_C007_T012,D02,D02_S1,macrophage,12.0,train,1.2334901235553397,1.1902385091690812,0.04325161438625846,heldout_donor
D02_S1_C007_T024,D02,D02_S1,macrophage,24.0,train,2.5536800604285794,2.534556108268696,0.019123952159883384,heldout_donor
D02_S1_C008_T000,D02,D02_S1,fibroblast,0.0,train,0.6560913005336295,0.6215143380935448,0.03457696244008468,heldout_donor
D02_S1_C008_T012,D02,D02_S1,fibroblast,12.0,train,1.0300252940056258,1.013727627234417,0.01629766677120892,heldout_donor
D02_S1_C008_T024,D02,D02_S1,fibroblast,24.0,train,2.405515838967229,2.4292677027903866,-0.02375186382315775,heldout_donor
D02_S1_C009_T000,D02,D02_S1,tumor,0.0,train,0.738916672421269,0.7756518333719141,-0.03673516095064511,heldout_donor
D02_S1_C009_T012,D02,D02_S1,tumor,12.0,train,1.2222837500167398,1.2344191819579922,-0.012135431941252328,heldout_donor
D02_S1_C009_T024,D02,D02_S1,tumor,24.0,train,2.5407625417679287,2.52412355435837,0.016638987409558492,heldout_donor
D02_S1_C010_T000,D02,D02_S1,t_cell,0.0,train,0.5381874398972212,0.5691636398486807,-0.030976199951459504,heldout_donor
D02_S1_C010_T012,D02,D02_S1,t_cell,12.0,train,0.9603752059525645,0.9591030410658895,0.0012721648866750312,heldout_donor
D02_S1_C010_T024,D02,D02_S1,t_cell,24.0,train,2.3848036647609283,2.382750394542116,0.0020532702188122975,heldout_donor
D02_S1_C011_T000,D02,D02_S1,vascular,0.0,train,0.47071261709255413,0.48423659090742643,-0.013523973814872303,heldout_donor
D02_S1_C011_T012,D02,D02_S1,vascular,12.0,train,0.8930229268275903,0.8773323435788326,0.015690583248757717,heldout_donor
D02_S1_C011_T024,D02,D02_S1,vascular,24.0,train,2.282632693110774,2.28296831830754,-0.00033562519676610947,heldout_donor
D02_S1_C012_T000,D02,D02_S1,tumor,0.0,train,0.7996143853769258,0.8174594018792928,-0.017845016502367028,heldout_donor
D02_S1_C012_T012,D02,D02_S1,tumor,12.0,train,1.2971997748902122,1.3000434876086588,-0.0028437127184466338,heldout_donor
D02_S1_C012_T024,D02,D02_S1,tumor,24.0,train,2.5505917115398584,2.5922122963435847,-0.041620584803726324,heldout_donor
D02_S1_C013_T000,D02,D02_S1,macrophage,0.0,train,0.6792931929619072,0.6442704436134435,0.03502274934846361,heldout_donor
D02_S1_C013_T012,D02,D02_S1,macrophage,12.0,train,1.1603500372318858,1.1508519896937857,0.00949804753810013,heldout_donor
D02_S1_C013_T024,D02,D02_S1,macrophage,24.0,train,2.5052195638141668,2.50986977011499,-0.004650206300823356,heldout_donor
D02_S1_C014_T000,D02,D02_S1,t_cell,0.0,train,0.5060904652852183,0.4976608416621823,0.008429623623036009,heldout_donor
D02_S1_C014_T012,D02,D02_S1,t_cell,12.0,train,0.9304334202961233,0.9050423412113108,0.02539107908481253,heldout_donor
D02_S1_C014_T024,D02,D02_S1,t_cell,24.0,train,2.4123135888468146,2.364438814120995,0.04787477472581969,heldout_donor
D02_S1_C015_T000,D02,D02_S1,tumor,0.0,train,0.7091668966943032,0.7566200560758062,-0.04745315938150296,heldout_donor
D02_S1_C015_T012,D02,D02_S1,tumor,12.0,train,1.161178442278927,1.1640743126799558,-0.0028958704010286773,heldout_donor
D02_S1_C015_T024,D02,D02_S1,tumor,24.0,train,2.5014496597134777,2.4817674332706687,0.019682226442808926,heldout_donor
D02_S1_C016_T000,D02,D02_S1,t_cell,0.0,train,0.573353915396957,0.5899341155974349,-0.0165802002004779,heldout_donor
D02_S1_C016_T012,D02,D02_S1,t_cell,12.0,train,1.0394969370083562,1.0554149373059623,-0.01591800029760604,heldout_donor
D02_S1_C016_T024,D02,D02_S1,t_cell,24.0,train,2.453308948233284,2.44668813234622,0.00662081588706398,heldout_donor
D02_S1_C017_T000,D02,D02_S1,macrophage,0.0,train,0.6583993085565379,0.6024907637314245,0.055908544825113426,heldout_donor
D02_S1_C017_T012,D02,D02_S1,macrophage,12.0,train,1.1220548115933726,1.0986333672441844,0.023421444349188247,heldout_donor
D02_S1_C017_T024,D02,D02_S1,macrophage,24.0,train,2.4992186663566454,2.4559430401504025,0.04327562620624281,heldout_donor
D02_S1_C018_T000,D02,D02_S1,vascular,0.0,train,0.5166208974899414,0.5329269506571614,-0.016306053167220003,heldout_donor
D02_S1_C018_T012,D02,D02_S1,vascular,12.0,train,0.9153296442764055,0.9174772734559162,-0.002147629179510724,heldout_donor
D02_S1_C018_T024,D02,D02_S1,vascular,24.0,train,2.2737697797637826,2.2861332480364167,-0.012363468272634126,heldout_donor
D02_S1_C019_T000,D02,D02_S1,tumor,0.0,train,0.7838340023110693,0.8228898960989101,-0.0390558937878408,heldout_donor
D02_S1_C019_T012,D02,D02_S1,tumor,12.0,train,1.3064504680719349,1.3299876729615956,-0.023537204889660712,heldout_donor
D02_S1_C019_T024,D02,D02_S1,tumor,24.0,train,2.5434012253624183,2.5739470920155876,-0.030545866653169274,heldout_donor
D02_S1_C020_T000,D02,D02_S1,tumor,0.0,train,0.7059336918917377,0.6909463998516454,0.014987292040092304,heldout_donor
D02_S1_C020_T012,D02,D02_S1,tumor,12.0,train,1.117654872034636,1.1114849835668876,0.006169888467748352,heldout_donor
D02_S1_C020_T024,D02,D02_S1,tumor,24.0,train,2.4728327600110442,2.4870059792780643,-0.014173219267020087,heldout_donor
D02_S1_C021_T000,D02,D02_S1,tumor,0.0,train,0.7207566116042702,0.7479322782710773,-0.027175666666807152,heldout_donor
D02_S1_C021_T012,D02,D02_S1,tumor,12.0,train,1.1995831771115646,1.200357325003699,-0.0007741478921343692,heldout_donor
D02_S1_C021_T024,D02,D02_S1,tumor,24.0,train,2.556192476178669,2.5677628942177506,-0.011570418039081432,heldout_donor
D02_S1_C022_T000,D02,D02_S1,vascular,0.0,train,0.5317993511163445,0.5624056814737397,-0.03060633035739524,heldout_donor
D02_S1_C022_T012,D02,D02_S1,vascular,12.0,train,1.0203692994936329,1.0242928019744786,-0.00392350248084572,heldout_donor
D02_S1_C022_T024,D02,D02_S1,vascular,24.0,train,2.4978053579298973,2.4863124492071864,0.011492908722710915,heldout_donor
D02_S1_C023_T000,D02,D02_S1,tumor,0.0,train,0.6888715242622252,0.7203461593721093,-0.03147463510988413,heldout_donor
D02_S1_C023_T012,D02,D02_S1,tumor,12.0,train,1.181394098736951,1.1827572903473533,-0.0013631916104024366,heldout_donor
D02_S1_C023_T024,D02,D02_S1,tumor,24.0,train,2.5032306389656958,2.4929214073211763,0.010309231644519468,heldout_donor
D02_S1_C024_T000,D02,D02_S1,t_cell,0.0,train,0.43687563183385036,0.4660770625142715,-0.029201430680421137,heldout_donor
D02_S1_C024_T012,D02,D02_S1,t_cell,12.0,train,0.8033385936064036,0.8185030641041068,-0.015164470497703197,heldout_donor
D02_S1_C024_T024,D02,D02_S1,t_cell,24.0,train,2.1413213756914637,2.1866783669721905,-0.04535699128072679,heldout_donor
D02_S1_C025_T000,D02,D02_S1,vascular,0.0,train,0.6214808423965963,0.6327027131519467,-0.011221870755350416,heldout_donor
D02_S1_C025_T012,D02,D02_S1,vascular,12.0,train,1.0867822248429686,1.0991236765761798,-0.012341451733211217,heldout_donor
D02_S1_C025_T024,D02,D02_S1,vascular,24.0,train,2.51280736937175,2.5099889765596894,0.002818392812060644,heldout_donor
D02_S1_C026_T000,D02,D02_S1,vascular,0.0,train,0.5256819553551028,0.5189234327411897,0.006758522613913076,heldout_donor
D02_S1_C026_T012,D02,D02_S1,vascular,12.0,train,0.9915370454883409,0.994574902379662,-0.003037856891321078,heldout_donor
D02_S1_C026_T024,D02,D02_S1,vascular,24.0,train,2.4380972086824526,2.4702192717330247,-0.03212206305057208,heldout_donor
D02_S1_C027_T000,D02,D02_S1,t_cell,0.0,train,0.5845271817741335,0.6125517731082654,-0.02802459133413182,heldout_donor
D02_S1_C027_T012,D02,D02_S1,t_cell,12.0,train,1.0014098843626515,1.0143116091592723,-0.012901724796620773,heldout_donor
D02_S1_C027_T024,D02,D02_S1,t_cell,24.0,train,2.4232930423156804,2.4423600145046223,-0.019066972188941822,heldout_donor
D02_S1_C028_T000,D02,D02_S1,tumor,0.0,train,0.7598013836070493,0.753146705740112,0.0066546778669372975,heldout_donor
D02_S1_C028_T012,D02,D02_S1,tumor,12.0,train,1.2865239726102538,1.297873032731539,-0.011349060121285337,heldout_donor
D02_S1_C028_T024,D02,D02_S1,tumor,24.0,train,2.5289796586066333,2.554240382530672,-0.025260723924038775,heldout_donor
D02_S1_C029_T000,D02,D02_S1,tumor,0.0,train,0.8466075052922973,0.8817249671280121,-0.035117461835714736,heldout_donor
D02_S1_C029_T012,D02,D02_S1,tumor,12.0,train,1.3321688066584303,1.3272283174345763,0.004940489223854039,heldout_donor
D02_S1_C029_T024,D02,D02_S1,tumor,24.0,train,2.568662203958704,2.6083622084720504,-0.03970000451334643,heldout_donor
D02_S1_C030_T000,D02,D02_S1,t_cell,0.0,train,0.5554690780869339,0.5908043418254115,-0.03533526373847762,heldout_donor
D02_S1_C030_T012,D02,D02_S1,t_cell,12.0,train,1.065067608610472,1.0785972402832453,-0.013529631672773323,heldout_donor
D02_S1_C030_T024,D02,D02_S1,t_cell,24.0,train,2.472566490257567,2.436070335096614,0.03649615516095306,heldout_donor
D02_S1_C031_T000,D02,D02_S1,fibroblast,0.0,train,0.5480730540123125,0.5025067410672677,0.04556631294504487,heldout_donor
D02_S1_C031_T012,D02,D02_S1,fibroblast,12.0,train,0.9906186541581328,0.9719720112409324,0.018646642917200418,heldout_donor
D02_S1_C031_T024,D02,D02_S1,fibroblast,24.0,train,2.3663290644802344,2.3629159099928976,0.0034131544873368114,heldout_donor
D02_S1_C032_T000,D02,D02_S1,t_cell,0.0,train,0.527123790497103,0.5298355754282721,-0.002711784931169081,heldout_donor
D02_S1_C032_T012,D02,D02_S1,t_cell,12.0,train,0.9651700361549942,0.9780739702629411,-0.01290393410794688,heldout_donor
D02_S1_C032_T024,D02,D02_S1,t_cell,24.0,train,2.485553474828332,2.5193823001662063,-0.033828825337874235,heldout_donor
D02_S1_C033_T000,D02,D02_S1,tumor,0.0,train,0.797257977664362,0.7839675485095293,0.013290429154832695,heldout_donor
D02_S1_C033_T012,D02,D02_S1,tumor,12.0,train,1.306562497659993,1.2844793813864286,0.022083116273564407,heldout_donor
D02_S1_C033_T024,D02,D02_S1,tumor,24.0,train,2.5685697295280865,2.572810629695042,-0.004240900166955441,heldout_donor
D02_S1_C034_T000,D02,D02_S1,t_cell,0.0,train,0.6249149118350339,0.6644200441007193,-0.039505132265685416,heldout_donor
D02_S1_C034_T012,D02,D02_S1,t_cell,12.0,train,1.1522434296287938,1.1833359112756956,-0.031092481646901815,heldout_donor
D02_S1_C034_T024,D02,D02_S1,t_cell,24.0,train,2.566371478113824,2.5888249530947935,-0.022453474980969723,heldout_donor
D02_S1_C035_T000,D02,D02_S1,vascular,0.0,train,0.5242803297904804,0.5091266003464858,0.015153729443994624,heldout_donor
D02_S1_C035_T012,D02,D02_S1,vascular,12.0,train,0.9212194894497657,0.9105057218674875,0.010713767582278266,heldout_donor
D02_S1_C035_T024,D02,D02_S1,vascular,24.0,train,2.3497884929150037,2.3425469122133764,0.0072415807016272815,heldout_donor
D03_S0_C000_T000,D03,D03_S0,fibroblast,0.0,train,0.7803659861335086,0.7467844071549083,0.03358157897860026,heldout_donor
D03_S0_C000_T012,D03,D03_S0,fibroblast,12.0,train,1.341119504775664,1.3117219960866195,0.02939750868904456,heldout_donor
D03_S0_C000_T024,D03,D03_S0,fibroblast,24.0,train,2.670025556970026,2.6479535576727615,0.022071999297264444,heldout_donor
D03_S0_C001_T000,D03,D03_S0,t_cell,0.0,train,0.669672960415147,0.6462582746114006,0.023414685803746393,heldout_donor
D03_S0_C001_T012,D03,D03_S0,t_cell,12.0,train,1.265919557587403,1.230706928814926,0.035212628772476995,heldout_donor
D03_S0_C001_T024,D03,D03_S0,t_cell,24.0,train,2.6013761746910413,2.539222640912636,0.06215353377840538,heldout_donor
D03_S0_C002_T000,D03,D03_S0,fibroblast,0.0,train,0.7650439450977473,0.7205753401129756,0.044468604984771676,heldout_donor
D03_S0_C002_T012,D03,D03_S0,fibroblast,12.0,train,1.3429160773161046,1.3087515547920825,0.034164522524022134,heldout_donor
D03_S0_C002_T024,D03,D03_S0,fibroblast,24.0,train,2.6396560806341256,2.6322452549304987,0.007410825703626944,heldout_donor
D03_S0_C003_T000,D03,D03_S0,macrophage,0.0,train,0.7018922605928134,0.6341799954422888,0.06771226515052464,heldout_donor
D03_S0_C003_T012,D03,D03_S0,macrophage,12.0,train,1.1867229183150723,1.1564333771589865,0.03028954115608573,heldout_donor
D03_S0_C003_T024,D03,D03_S0,macrophage,24.0,train,2.596456899395122,2.5995161773558295,-0.003059277960707707,heldout_donor
D03_S0_C004_T000,D03,D03_S0,t_cell,0.0,train,0.6946777099664105,0.6848092653056461,0.00986844466076442,heldout_donor
D03_S0_C004_T012,D03,D03_S0,t_cell,12.0,train,1.3101089059651125,1.286755698339345,0.023353207625767425,heldout_donor
D03_S0_C004_T024,D03,D03_S0,t_cell,24.0,train,2.618956546374275,2.5823551502774262,0.03660139609684876,heldout_donor
D03_S0_C005_T000,D03,D03_S0,macrophage,0.0,train,0.6393602194103857,0.6239773870355741,0.015382832374811528,heldout_donor
D03_S0_C005_T012,D03,D03_S0,macrophage,12.0,train,1.0824553551440637,1.0688676362882301,0.013587718855833542,heldout_donor
D03_S0_C005_T024,D03,D03_S0,macrophage,24.0,train,2.31697015336233,2.3048691144960607,0.012101038866269231,heldout_donor
D03_S0_C006_T000,D03,D03_S0,tumor,0.0,train,0.8727737904251839,0.8910326907493563,-0.018258900324172433,heldout_donor
D03_S0_C006_T012,D03,D03_S0,tumor,12.0,train,1.4652981312602529,1.4719701430001202,-0.006672011739867312,heldout_donor
D03_S0_C006_T024,D03,D03_S0,tumor,24.0,train,2.677374737934595,2.696157345975285,-0.018782608040689652,heldout_donor
D03_S0_C007_T000,D03,D03_S0,tumor,0.0,train,0.8083925779620141,0.831534319892133,-0.023141741930118864,heldout_donor
D03_S0_C007_T012,D03,D03_S0,tumor,12.0,train,1.3754454715791777,1.3646528713328314,0.010792600246346318,heldout_donor
D03_S0_C007_T024,D03,D03_S0,tumor,24.0,train,2.615702218297663,2.6069284010837963,0.008773817213866497,heldout_donor
D03_S0_C008_T000,D03,D03_S0,fibroblast,0.0,train,0.6969034754901007,0.6504245508565363,0.0464789246335644,heldout_donor
D03_S0_C008_T012,D03,D03_S0,fibroblast,12.0,train,1.2737576617237099,1.2461186751028273,0.0276389866208826,heldout_donor
D03_S0_C008_T024,D03,D03_S0,fibroblast,24.0,train,2.6210975188095404,2.5910461026349836,0.030051416174556866,heldout_donor
D03_S0_C009_T000,D03,D03_S0,macrophage,0.0,train,0.8132983765282227,0.8183052588357195,-0.005006882307496796,heldout_donor
D03_S0_C009_T012,D03,D03_S0,macrophage,12.0,train,1.3443216476669402,1.3289310401035013,0.015390607563438907,heldout_donor
D03_S0_C009_T024,D03,D03_S0,macrophage,24.0,train,2.638444739375445,2.6369211534417514,0.0015235859336937274,heldout_donor
D03_S0_C010_T000,D03,D03_S0,t_cell,0.0,train,0.5747014459250758,0.5964367551029983,-0.021735309177922546,heldout_donor
D03_S0_C010_T012,D03,D03_S0,t_cell,12.0,train,1.1391876705871322,1.1375136070383653,0.0016740635487668687,heldout_donor
D03_S0_C010_T024,D03,D03_S0,t_cell,24.0,train,2.566021022906015,2.5115136557109814,0.054507367195033574,heldout_donor
D03_S0_C011_T000,D03,D03_S0,tumor,0.0,train,0.875996382071259,0.8522791172894099,0.0237172647818491,heldout_donor
D03_S0_C011_T012,D03,D03_S0,tumor,12.0,train,1.4755830201743632,1.4421304734702516,0.033452546704111574,heldout_donor
D03_S0_C011_T024,D03,D03_S0,tumor,24.0,train,2.679095473587297,2.6921141041405656,-0.013018630553268462,heldout_donor
D03_S0_C012_T000,D03,D03_S0,tumor,0.0,train,0.8646505495412328,0.8975198358316533,-0.03286928629042052,heldout_donor
D03_S0_C012_T012,D03,D03_S0,tumor,12.0,train,1.4539426120952121,1.4499827947996449,0.0039598172955672695,heldout_donor
D03_S0_C012_T024,D03,D03_S0,tumor,24.0,train,2.6610837132881104,2.6685549844302217,-0.007471271142111213,heldout_donor
D03_S0_C013_T000,D03,D03_S0,t_cell,0.0,train,0.7437839978184109,0.7684758757826611,-0.02469187796425021,heldout_donor
D03_S0_C013_T012,D03,D03_S0,t_cell,12.0,train,1.3677521354410511,1.3652095949333976,0.002542540507653568,heldout_donor
D03_S0_C013_T024,D03,D03_S0,t_cell,24.0,train,2.6584183763693683,2.6343355008180134,0.02408287555135491,heldout_donor
D03_S0_C014_T000,D03,D03_S0,tumor,0.0,train,0.806927509542146,0.8296654872243192,-0.022737977682173227,heldout_donor
D03_S0_C014_T012,D03,D03_S0,tumor,12.0,train,1.328366680947684,1.3365503782483472,-0.008183697300663262,heldout_donor
D03_S0_C014_T024,D03,D03_S0,tumor,24.0,train,2.6066950466846683,2.5985928189501446,0.008102227734523737,heldout_donor
D03_S0_C015_T000,D03,D03_S0,macrophage,0.0,train,0.7945730350971583,0.7481364617052173,0.04643657339194096,heldout_donor
D03_S0_C015_T012,D03,D03_S0,macrophage,12.0,train,1.3208755984957825,1.3118039232477061,0.009071675248076394,heldout_donor
D03_S0_C015_T024,D03,D03_S0,macrophage,24.0,train,2.550986255428256,2.6117618107289564,-0.06077555530070056,heldout_donor
D03_S0_C016_T000,D03,D03_S0,t_cell,0.0,train,0.5327698758288024,0.5889579903177609,-0.05618811448895844,heldout_donor
D03_S0_C016_T012,D03,D03_S0,t_cell,12.0,train,1.0494006973960395,1.0725736885686215,-0.02317299117258198,heldout_donor
D03_S0_C016_T024,D03,D03_S0,t_cell,24.0,train,2.4710171109335124,2.4778275763940822,-0.006810465460569848,heldout_donor
D03_S0_C017_T000,D03,D03_S0,macrophage,0.0,train,0.7788478681990723,0.7268566149759278,0.05199125322314446,heldout_donor
D03_S0_C017_T012,D03,D03_S0,macrophage,12.0,train,1.3571231217486708,1.3342209614621672,0.022902160286503603,heldout_donor
D03_S0_C017_T024,D03,D03_S0,macrophage,24.0,train,2.6243458206431556,2.612797318469356,0.011548502173799768,heldout_donor
D03_S0_C018_T000,D03,D03_S0,vascular,0.0,train,0.5993347951242628,0.654953436230496,-0.05561864110623316,heldout_donor
D03_S0_C018_T012,D03,D03_S0,vascular,12.0,train,1.1114336803711968,1.1676089323430383,-0.05617525197184148,heldout_donor
D03_S0_C018_T024,D03,D03_S0,vascular,24.0,train,2.457530368772009,2.5447174420405587,-0.08718707326854958,heldout_donor
D03_S0_C019_T000,D03,D03_S0,fibroblast,0.0,train,0.662877175814319,0.668920747641925,-0.006043571827605954,heldout_donor
D03_S0_C019_T012,D03,D03_S0,fibroblast,12.0,train,1.2399248431954943,1.24631781935592,-0.006392976160425556,heldout_donor
D03_S0_C019_T024,D03,D03_S0,fibroblast,24.0,train,2.656922237293219,2.651935917693919,0.004986319599300071,heldout_donor
D03_S0_C020_T000,D03,D03_S0,fibroblast,0.0,train,0.743397180345156,0.7073937815910666,0.03600339875408942,heldout_donor
D03_S0_C020_T012,D03,D03_S0,fibroblast,12.0,train,1.3400051718736348,1.319389104225789,0.020616067647845737,heldout_donor
D03_S0_C020_T024,D03,D03_S0,fibroblast,24.0,train,2.677232818396314,2.6742407306708347,0.002992087725479209,heldout_donor
D03_S0_C021_T000,D03,D03_S0,tumor,0.0,train,0.8418865822592753,0.8642878554707785,-0.022401273211503203,heldout_donor
