section_id,donor_id,time,source,target,source_cell_id,target_cell_id,sender_type,receiver_type,relation,distance,ligand_signal,receptor_signal,true_gate_probability,edge_active,source_stress,source_damage,source_inflammation
D06_S1,D06,24.0,D06_S1_C027_T024,D06_S1_C034_T024,D06_S1_C027,D06_S1_C034,fibroblast,t_cell,fibroblast_to_t_cell,75.39473096271313,1.3921510847934802,0.956481887996681,0.8330264539581294,1,1.307311617040203,1.8554434285015553,1.067728334177865
D06_S1,D06,24.0,D06_S1_C012_T024,D06_S1_C034_T024,D06_S1_C012,D06_S1_C034,tumor,t_cell,other,119.41441156006012,1.384815764977934,0.956481887996681,0.4453294811730348,0,1.320601210839642,2.362180880400381,1.1157938985494058
D06_S1,D06,24.0,D06_S1_C015_T024,D06_S1_C034_T024,D06_S1_C015,D06_S1_C034,vascular,t_cell,other,226.31160711999092,1.1512565485370554,0.956481887996681,0.08223936867679132,0,1.5267728289482974,2.056835102041286,1.0254918572782594
D06_S1,D06,24.0,D06_S1_C008_T024,D06_S1_C035_T024,D06_S1_C008,D06_S1_C035,tumor,t_cell,other,100.98423054438126,1.5507160472734367,0.9373102400181974,0.5716509028220478,1,1.518703252690312,2.6691983342511856,1.322280588636675
D06_S1,D06,24.0,D06_S1_C024_T024,D06_S1_C035_T024,D06_S1_C024,D06_S1_C035,tumor,t_cell,other,126.08726148259,1.5264403258339356,0.9373102400181974,0.45234963542499096,0,1.5437931788196637,2.526933581460348,1.3228771272876025
D06_S1,D06,24.0,D06_S1_C005_T024,D06_S1_C035_T024,D06_S1_C005,D06_S1_C035,macrophage,t_cell,macrophage_to_t_cell,156.56100047930263,1.7757410287956854,0.9373102400181974,0.6914670498594356,1,1.4360663029955787,2.318044769790699,1.4001896654248769
D06_S1,D06,24.0,D06_S1_C031_T024,D06_S1_C035_T024,D06_S1_C031,D06_S1_C035,tumor,t_cell,other,183.5051659716123,1.5742269857260112,0.9373102400181974,0.23690030718607868,0,1.6440634190480694,2.53759378861752,1.3885062754094242
D06_S1,D06,24.0,D06_S1_C010_T024,D06_S1_C035_T024,D06_S1_C010,D06_S1_C035,macrophage,t_cell,macrophage_to_t_cell,204.27518217589983,1.8158240244467097,0.9373102400181974,0.4985567612485478,0,1.5636045891180896,2.2488078373742773,1.302798010379494
D06_S1,D06,48.0,D06_S1_C029_T048,D06_S1_C000_T048,D06_S1_C029,D06_S1_C000,fibroblast,fibroblast,other,64.03633939209006,2.1541792690321966,1.0939040045653297,0.8538447601045653,1,2.364842820071548,3.0,2.5
D06_S1,D06,48.0,D06_S1_C006_T048,D06_S1_C000_T048,D06_S1_C006,D06_S1_C000,fibroblast,fibroblast,other,147.8382397544941,2.320076992362642,1.0939040045653297,0.6100275986685965,1,2.733504427472538,3.0,2.5
D06_S1,D06,48.0,D06_S1_C026_T048,D06_S1_C000_T048,D06_S1_C026,D06_S1_C000,tumor,fibroblast,other,318.5327712475864,2.1359926457317493,1.0939040045653297,0.05536921801385102,0,2.635539212737221,3.0,2.5
D06_S1,D06,48.0,D06_S1_C028_T048,D06_S1_C000_T048,D06_S1_C028,D06_S1_C000,tumor,fibroblast,other,326.0688615427056,2.2849843564005443,1.0939040045653297,0.05726586992017258,0,2.9666319031123205,3.0,2.5
D06_S1,D06,48.0,D06_S1_C032_T048,D06_S1_C000_T048,D06_S1_C032,D06_S1_C000,tumor,fibroblast,other,356.50824675449843,2.220246336066068,1.0939040045653297,0.03157097069543069,0,2.8227696357023735,3.0,2.5
D06_S1,D06,48.0,D06_S1_C016_T048,D06_S1_C001_T048,D06_S1_C016,D06_S1_C001,tumor,tumor,other,131.425612604872,2.2719809561811144,1.1730158787796325,0.6784982649752591,1,2.937735458180254,3.0,2.5
D06_S1,D06,48.0,D06_S1_C022_T048,D06_S1_C001_T048,D06_S1_C022,D06_S1_C001,tumor,tumor,other,137.90918308120544,2.3,1.1730158787796325,0.6597985487919308,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C018_T048,D06_S1_C001_T048,D06_S1_C018,D06_S1_C001,macrophage,tumor,macrophage_to_tumor,145.10432771508655,2.60226870088168,1.1730158787796325,0.9176239567564253,1,2.8939304464037328,3.0,2.5
D06_S1,D06,48.0,D06_S1_C007_T048,D06_S1_C001_T048,D06_S1_C007,D06_S1_C001,tumor,tumor,other,150.1849388120064,2.2890209522321134,1.1730158787796325,0.6055887803019573,1,2.9756021160713635,3.0,2.5
D06_S1,D06,48.0,D06_S1_C025_T048,D06_S1_C001_T048,D06_S1_C025,D06_S1_C001,vascular,tumor,vascular_to_tumor,185.4019825564522,2.0212694865745817,1.1730158787796325,0.19575912552648278,0,2.9361544146101823,3.0,2.5
D06_S1,D06,48.0,D06_S1_C031_T048,D06_S1_C002_T048,D06_S1_C031,D06_S1_C002,tumor,tumor,other,35.832902017203544,2.3,1.18391219717431,0.9246967054498462,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C030_T048,D06_S1_C002_T048,D06_S1_C030,D06_S1_C002,tumor,tumor,other,36.430064916996535,2.269111644910728,1.18391219717431,0.9214107770240568,1,2.931359210912729,3.0,2.5
D06_S1,D06,48.0,D06_S1_C025_T048,D06_S1_C002_T048,D06_S1_C025,D06_S1_C002,vascular,tumor,vascular_to_tumor,108.67407664651395,2.0212694865745817,1.18391219717431,0.4940654481525157,0,2.9361544146101823,3.0,2.5
D06_S1,D06,48.0,D06_S1_C005_T048,D06_S1_C002_T048,D06_S1_C005,D06_S1_C002,macrophage,tumor,macrophage_to_tumor,148.42453018866593,2.5857383671699994,1.18391219717431,0.9121274073470759,1,2.857196371488887,3.0,2.5
D06_S1,D06,48.0,D06_S1_C016_T048,D06_S1_C002_T048,D06_S1_C016,D06_S1_C002,tumor,tumor,other,176.75163313958603,2.2719809561811144,1.18391219717431,0.4848003973852984,0,2.937735458180254,3.0,2.5
D06_S1,D06,48.0,D06_S1_C033_T048,D06_S1_C003_T048,D06_S1_C033,D06_S1_C003,vascular,tumor,vascular_to_tumor,44.741807690108416,2.0228291126618814,1.263651592538871,0.766497675847828,1,2.9396202503597366,3.0,2.5
D06_S1,D06,48.0,D06_S1_C019_T048,D06_S1_C003_T048,D06_S1_C019,D06_S1_C003,fibroblast,tumor,fibroblast_to_tumor,198.6516782321116,2.4400000000000004,1.263651592538871,0.7591469708508292,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C015_T048,D06_S1_C003_T048,D06_S1_C015,D06_S1_C003,vascular,tumor,vascular_to_tumor,198.89894851973972,2.05,1.263651592538871,0.17437358101638298,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C010_T048,D06_S1_C003_T048,D06_S1_C010,D06_S1_C003,macrophage,tumor,macrophage_to_tumor,200.61430995805839,2.6262373682975033,1.263651592538871,0.8185945149107074,1,2.94719415177223,3.0,2.5
D06_S1,D06,48.0,D06_S1_C013_T048,D06_S1_C003_T048,D06_S1_C013,D06_S1_C003,tumor,tumor,other,244.79201837780423,2.3,1.263651592538871,0.23263039970200983,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C019_T048,D06_S1_C004_T048,D06_S1_C019,D06_S1_C004,fibroblast,tumor,fibroblast_to_tumor,74.18908101077828,2.4400000000000004,1.1609927622753686,0.964815834944984,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C012_T048,D06_S1_C004_T048,D06_S1_C012,D06_S1_C004,tumor,tumor,other,151.45552407360768,2.1111468921753547,1.1609927622753686,0.5479432664078372,1,2.5803264270563435,3.0,2.5
D06_S1,D06,48.0,D06_S1_C015_T048,D06_S1_C004_T048,D06_S1_C015,D06_S1_C004,vascular,tumor,vascular_to_tumor,158.1457060592112,2.05,1.1609927622753686,0.2893839046420488,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C010_T048,D06_S1_C004_T048,D06_S1_C010,D06_S1_C004,macrophage,tumor,macrophage_to_tumor,183.6427742530268,2.6262373682975033,1.1609927622753686,0.8500951606772226,1,2.94719415177223,3.0,2.5
D06_S1,D06,48.0,D06_S1_C024_T048,D06_S1_C004_T048,D06_S1_C024,D06_S1_C004,tumor,tumor,other,208.06504953580503,2.2847867423573893,1.1609927622753686,0.34820889059425875,0,2.9661927607941982,3.0,2.5
D06_S1,D06,48.0,D06_S1_C031_T048,D06_S1_C005_T048,D06_S1_C031,D06_S1_C005,tumor,macrophage,tumor_to_macrophage,117.89841686452992,2.3,1.1686362041023868,0.890835673294103,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C023_T048,D06_S1_C005_T048,D06_S1_C023,D06_S1_C005,macrophage,macrophage,other,129.07427073896167,2.549501727553356,1.1686362041023868,0.751208354165819,1,2.776670505674124,3.0,2.5
D06_S1,D06,48.0,D06_S1_C002_T048,D06_S1_C005_T048,D06_S1_C002,D06_S1_C005,tumor,macrophage,tumor_to_macrophage,148.42453018866593,2.2835312274304025,1.1686362041023868,0.8221374481025796,1,2.9634027276231167,3.0,2.5
D06_S1,D06,48.0,D06_S1_C030_T048,D06_S1_C005_T048,D06_S1_C030,D06_S1_C005,tumor,macrophage,tumor_to_macrophage,159.58806034806946,2.269111644910728,1.1686362041023868,0.7880766089900482,1,2.931359210912729,3.0,2.5
D06_S1,D06,48.0,D06_S1_C035_T048,D06_S1_C005_T048,D06_S1_C035,D06_S1_C005,t_cell,macrophage,other,160.1034540949331,1.98,1.1686362041023868,0.4729302394003034,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C000_T048,D06_S1_C006_T048,D06_S1_C000,D06_S1_C006,fibroblast,fibroblast,other,147.8382397544941,2.23531005340538,1.1732335516724144,0.6009544114031361,1,2.5451334520119544,3.0,2.5
D06_S1,D06,48.0,D06_S1_C029_T048,D06_S1_C006_T048,D06_S1_C029,D06_S1_C006,fibroblast,fibroblast,other,155.38743829507638,2.1541792690321966,1.1732335516724144,0.544942731591828,1,2.364842820071548,3.0,2.5
D06_S1,D06,48.0,D06_S1_C028_T048,D06_S1_C006_T048,D06_S1_C028,D06_S1_C006,tumor,fibroblast,other,181.11159374368475,2.2849843564005443,1.1732335516724144,0.4669603369192221,0,2.9666319031123205,3.0,2.5
D06_S1,D06,48.0,D06_S1_C026_T048,D06_S1_C006_T048,D06_S1_C026,D06_S1_C006,tumor,fibroblast,other,221.24696339635165,2.1359926457317493,1.1732335516724144,0.263835337146516,0,2.635539212737221,3.0,2.5
D06_S1,D06,48.0,D06_S1_C032_T048,D06_S1_C006_T048,D06_S1_C032,D06_S1_C006,tumor,fibroblast,other,245.3612117412506,2.220246336066068,1.1732335516724144,0.20370556615288773,0,2.8227696357023735,3.0,2.5
D06_S1,D06,48.0,D06_S1_C022_T048,D06_S1_C007_T048,D06_S1_C022,D06_S1_C007,tumor,tumor,other,57.642616745775136,2.3,1.1097794908196983,0.8869308575500029,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C016_T048,D06_S1_C007_T048,D06_S1_C016,D06_S1_C007,tumor,tumor,other,95.72292877246569,2.2719809561811144,1.1097794908196983,0.7928350735253624,1,2.937735458180254,3.0,2.5
D06_S1,D06,48.0,D06_S1_C001_T048,D06_S1_C007_T048,D06_S1_C001,D06_S1_C007,tumor,tumor,other,150.1849388120064,2.3,1.1097794908196983,0.5972466216609983,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C025_T048,D06_S1_C007_T048,D06_S1_C025,D06_S1_C007,vascular,tumor,vascular_to_tumor,186.15168358107226,2.0212694865745817,1.1097794908196983,0.1863451322311362,0,2.9361544146101823,3.0,2.5
D06_S1,D06,48.0,D06_S1_C018_T048,D06_S1_C007_T048,D06_S1_C018,D06_S1_C007,macrophage,tumor,macrophage_to_tumor,219.74371017520926,2.60226870088168,1.1097794908196983,0.7348862684723789,1,2.8939304464037328,3.0,2.5
D06_S1,D06,48.0,D06_S1_C024_T048,D06_S1_C008_T048,D06_S1_C024,D06_S1_C008,tumor,tumor,other,47.496608671244886,2.2847867423573893,1.2786683933243803,0.9130587078466237,1,2.9661927607941982,3.0,2.5
D06_S1,D06,48.0,D06_S1_C035_T048,D06_S1_C008_T048,D06_S1_C035,D06_S1_C008,t_cell,tumor,t_cell_to_tumor,93.81723684607408,1.98,1.2786683933243803,0.43224216854070713,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C010_T048,D06_S1_C008_T048,D06_S1_C010,D06_S1_C008,macrophage,tumor,macrophage_to_tumor,144.42478037451056,2.6262373682975033,1.2786683933243803,0.9261861065748923,1,2.94719415177223,3.0,2.5
D06_S1,D06,48.0,D06_S1_C028_T048,D06_S1_C008_T048,D06_S1_C028,D06_S1_C008,tumor,tumor,other,223.74281724152937,2.2849843564005443,1.2786683933243803,0.3056283731514535,0,2.9666319031123205,3.0,2.5
D06_S1,D06,48.0,D06_S1_C014_T048,D06_S1_C008_T048,D06_S1_C014,D06_S1_C008,vascular,tumor,vascular_to_tumor,234.54541691244478,2.05,1.2786683933243803,0.10107686989082298,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C017_T048,D06_S1_C009_T048,D06_S1_C017,D06_S1_C009,tumor,tumor,other,60.214807797581805,2.157433081624429,1.013075681448253,0.8553245790699294,1,2.6831846258320655,3.0,2.5
D06_S1,D06,48.0,D06_S1_C034_T048,D06_S1_C009_T048,D06_S1_C034,D06_S1_C009,t_cell,tumor,t_cell_to_tumor,61.25315157316798,1.9136643949918901,1.013075681448253,0.5094898819881492,1,2.852587544426423,3.0,2.5
D06_S1,D06,48.0,D06_S1_C027_T048,D06_S1_C009_T048,D06_S1_C027,D06_S1_C009,fibroblast,tumor,fibroblast_to_tumor,93.04093442908577,2.3171487967687225,1.013075681448253,0.9381844173559347,1,2.7269973261527167,3.0,2.5
D06_S1,D06,48.0,D06_S1_C012_T048,D06_S1_C009_T048,D06_S1_C012,D06_S1_C009,tumor,tumor,other,115.34885073792074,2.1111468921753547,1.013075681448253,0.6751006554824126,1,2.5803264270563435,3.0,2.5
D06_S1,D06,48.0,D06_S1_C004_T048,D06_S1_C009_T048,D06_S1_C004,D06_S1_C009,tumor,tumor,other,256.9884727368402,2.2369696611060634,1.013075681448253,0.15796200108918854,0,2.8599325802356965,3.0,2.5
D06_S1,D06,48.0,D06_S1_C024_T048,D06_S1_C010_T048,D06_S1_C024,D06_S1_C010,tumor,macrophage,tumor_to_macrophage,97.32580462371759,2.2847867423573893,1.1531157798981713,0.919862265021968,1,2.9661927607941982,3.0,2.5
D06_S1,D06,48.0,D06_S1_C008_T048,D06_S1_C010_T048,D06_S1_C008,D06_S1_C010,tumor,macrophage,tumor_to_macrophage,144.42478037451056,2.299942060948266,1.1531157798981713,0.8334286234541725,1,2.999871246551703,3.0,2.5
D06_S1,D06,48.0,D06_S1_C019_T048,D06_S1_C010_T048,D06_S1_C019,D06_S1_C010,fibroblast,macrophage,other,155.05639638840086,2.4400000000000004,1.1531157798981713,0.6224174291092853,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C004_T048,D06_S1_C010_T048,D06_S1_C004,D06_S1_C010,tumor,macrophage,tumor_to_macrophage,183.6427742530268,2.2369696611060634,1.1531157798981713,0.6967315942834673,1,2.8599325802356965,3.0,2.5
D06_S1,D06,48.0,D06_S1_C035_T048,D06_S1_C010_T048,D06_S1_C035,D06_S1_C010,t_cell,macrophage,other,197.04252512914866,1.98,1.1531157798981713,0.3132586295229095,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C020_T048,D06_S1_C011_T048,D06_S1_C020,D06_S1_C011,vascular,t_cell,other,29.082845090933173,1.8640800195573657,1.1968310141170426,0.8945254885735744,1,2.5868444879052572,3.0,1.9157717712926818
D06_S1,D06,48.0,D06_S1_C032_T048,D06_S1_C011_T048,D06_S1_C032,D06_S1_C011,tumor,t_cell,other,156.36588863619858,2.220246336066068,1.1968310141170426,0.5637315877489516,1,2.8227696357023735,3.0,2.5
D06_S1,D06,48.0,D06_S1_C026_T048,D06_S1_C011_T048,D06_S1_C026,D06_S1_C011,tumor,t_cell,other,200.02148696989545,2.1359926457317493,1.1968310141170426,0.3483336388130304,0,2.635539212737221,3.0,2.5
D06_S1,D06,48.0,D06_S1_C021_T048,D06_S1_C011_T048,D06_S1_C021,D06_S1_C011,fibroblast,t_cell,fibroblast_to_t_cell,283.8653457769125,2.4280915316624134,1.1968310141170426,0.315690563820743,0,2.973536737027585,3.0,2.5
D06_S1,D06,48.0,D06_S1_C028_T048,D06_S1_C011_T048,D06_S1_C028,D06_S1_C011,tumor,t_cell,other,331.31833214570923,2.2849843564005443,1.1968310141170426,0.05633928020072688,0,2.9666319031123205,3.0,2.5
D06_S1,D06,48.0,D06_S1_C017_T048,D06_S1_C012_T048,D06_S1_C017,D06_S1_C012,tumor,tumor,other,100.61500498544945,2.157433081624429,1.0058879930363926,0.7396969312838971,1,2.6831846258320655,3.0,2.5
D06_S1,D06,48.0,D06_S1_C009_T048,D06_S1_C012_T048,D06_S1_C009,D06_S1_C012,tumor,tumor,other,115.34885073792074,2.102875446817714,1.0058879930363926,0.6718233592324141,1,2.5619454373726978,3.0,2.5
D06_S1,D06,48.0,D06_S1_C034_T048,D06_S1_C012_T048,D06_S1_C034,D06_S1_C012,t_cell,tumor,t_cell_to_tumor,122.26517259444252,1.9136643949918901,1.0058879930363926,0.2562325367576484,0,2.852587544426423,3.0,2.5
D06_S1,D06,48.0,D06_S1_C004_T048,D06_S1_C012_T048,D06_S1_C004,D06_S1_C012,tumor,tumor,other,151.45552407360768,2.2369696611060634,1.0058879930363926,0.5549599502124898,1,2.8599325802356965,3.0,2.5
D06_S1,D06,48.0,D06_S1_C027_T048,D06_S1_C012_T048,D06_S1_C027,D06_S1_C012,fibroblast,tumor,fibroblast_to_tumor,194.899744935121,2.3171487967687225,1.0058879930363926,0.7070173269178051,1,2.7269973261527167,3.0,2.5
D06_S1,D06,48.0,D06_S1_C021_T048,D06_S1_C013_T048,D06_S1_C021,D06_S1_C013,fibroblast,tumor,fibroblast_to_tumor,90.83178910425383,2.4280915316624134,1.2857659576902003,0.9565473115214188,1,2.973536737027585,3.0,2.5
D06_S1,D06,48.0,D06_S1_C003_T048,D06_S1_C013_T048,D06_S1_C003,D06_S1_C013,tumor,tumor,other,244.79201837780423,2.3,1.2857659576902003,0.23560430389116538,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C033_T048,D06_S1_C013_T048,D06_S1_C033,D06_S1_C013,vascular,tumor,vascular_to_tumor,256.1125586368065,2.0228291126618814,1.2857659576902003,0.06917394764447714,0,2.9396202503597366,3.0,2.5
D06_S1,D06,48.0,D06_S1_C020_T048,D06_S1_C013_T048,D06_S1_C020,D06_S1_C013,vascular,tumor,vascular_to_tumor,343.60777969974,1.8640800195573657,1.2857659576902003,0.012655544594603661,0,2.5868444879052572,3.0,1.9157717712926818
D06_S1,D06,48.0,D06_S1_C011_T048,D06_S1_C013_T048,D06_S1_C011,D06_S1_C013,t_cell,tumor,t_cell_to_tumor,369.29843393996555,1.8300618070276755,1.2857659576902003,0.004503098639133362,0,2.6668040156170565,3.0,2.104481327519638
D06_S1,D06,48.0,D06_S1_C018_T048,D06_S1_C014_T048,D06_S1_C018,D06_S1_C014,macrophage,vascular,other,120.52958333347209,2.60226870088168,1.262811130428228,0.8006217523728782,1,2.8939304464037328,3.0,2.5
D06_S1,D06,48.0,D06_S1_C025_T048,D06_S1_C014_T048,D06_S1_C025,D06_S1_C014,vascular,vascular,other,159.8267235192747,2.0212694865745817,1.262811130428228,0.5036717425048728,1,2.9361544146101823,3.0,2.5
D06_S1,D06,48.0,D06_S1_C028_T048,D06_S1_C014_T048,D06_S1_C028,D06_S1_C014,tumor,vascular,other,181.4478409123539,2.2849843564005443,1.262811130428228,0.4822023277539892,0,2.9666319031123205,3.0,2.5
D06_S1,D06,48.0,D06_S1_C031_T048,D06_S1_C014_T048,D06_S1_C031,D06_S1_C014,tumor,vascular,other,198.31548315162001,2.3,1.262811130428228,0.41154784293402596,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C002_T048,D06_S1_C014_T048,D06_S1_C002,D06_S1_C014,tumor,vascular,other,202.18737080134488,2.2835312274304025,1.262811130428228,0.390263816380486,0,2.9634027276231167,3.0,2.5
D06_S1,D06,48.0,D06_S1_C019_T048,D06_S1_C015_T048,D06_S1_C019,D06_S1_C015,fibroblast,vascular,other,109.47796224726693,2.4400000000000004,1.2243922876349873,0.7979758187496935,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C004_T048,D06_S1_C015_T048,D06_S1_C004,D06_S1_C015,tumor,vascular,other,158.1457060592112,2.2369696611060634,1.2243922876349873,0.5656651750514193,1,2.8599325802356965,3.0,2.5
D06_S1,D06,48.0,D06_S1_C033_T048,D06_S1_C015_T048,D06_S1_C033,D06_S1_C015,vascular,vascular,other,176.1207816692178,2.0228291126618814,1.2243922876349873,0.42418264857854404,0,2.9396202503597366,3.0,2.5
D06_S1,D06,48.0,D06_S1_C003_T048,D06_S1_C015_T048,D06_S1_C003,D06_S1_C015,tumor,vascular,other,198.89894851973972,2.3,1.2243922876349873,0.402060535057972,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C017_T048,D06_S1_C015_T048,D06_S1_C017,D06_S1_C015,tumor,vascular,other,222.00687409930484,2.157433081624429,1.2243922876349873,0.27353087612499505,0,2.6831846258320655,3.0,2.5
D06_S1,D06,48.0,D06_S1_C025_T048,D06_S1_C016_T048,D06_S1_C025,D06_S1_C016,vascular,tumor,vascular_to_tumor,91.5223164107353,2.0212694865745817,1.2346596909036907,0.5800681066202377,1,2.9361544146101823,3.0,2.5
D06_S1,D06,48.0,D06_S1_C007_T048,D06_S1_C016_T048,D06_S1_C007,D06_S1_C016,tumor,tumor,other,95.72292877246569,2.2890209522321134,1.2346596909036907,0.8108213815661536,1,2.9756021160713635,3.0,2.5
D06_S1,D06,48.0,D06_S1_C001_T048,D06_S1_C016_T048,D06_S1_C001,D06_S1_C016,tumor,tumor,other,131.425612604872,2.3,1.2346596909036907,0.6953673709050566,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C018_T048,D06_S1_C016_T048,D06_S1_C018,D06_S1_C016,macrophage,tumor,macrophage_to_tumor,132.76544354552783,2.60226870088168,1.2346596909036907,0.9357655798844422,1,2.8939304464037328,3.0,2.5
D06_S1,D06,48.0,D06_S1_C022_T048,D06_S1_C016_T048,D06_S1_C022,D06_S1_C016,tumor,tumor,other,138.0212299809319,2.3,1.2346596909036907,0.6696522429705669,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C034_T048,D06_S1_C017_T048,D06_S1_C034,D06_S1_C017,t_cell,tumor,t_cell_to_tumor,21.913551063103466,1.9136643949918901,1.1431584000248045,0.699231063856487,1,2.852587544426423,3.0,2.5
D06_S1,D06,48.0,D06_S1_C009_T048,D06_S1_C017_T048,D06_S1_C009,D06_S1_C017,tumor,tumor,other,60.214807797581805,2.102875446817714,1.1431584000248045,0.8595803690140009,1,2.5619454373726978,3.0,2.5
D06_S1,D06,48.0,D06_S1_C027_T048,D06_S1_C017_T048,D06_S1_C027,D06_S1_C017,fibroblast,tumor,fibroblast_to_tumor,99.41512647346617,2.3171487967687225,1.1431584000248045,0.9371809282924934,1,2.7269973261527167,3.0,2.5
D06_S1,D06,48.0,D06_S1_C012_T048,D06_S1_C017_T048,D06_S1_C012,D06_S1_C017,tumor,tumor,other,100.61500498544945,2.1111468921753547,1.1431584000248045,0.7491563060702543,1,2.5803264270563435,3.0,2.5
D06_S1,D06,48.0,D06_S1_C004_T048,D06_S1_C017_T048,D06_S1_C004,D06_S1_C017,tumor,tumor,other,216.64662644223037,2.2369696611060634,1.1431584000248045,0.2994841776775213,0,2.8599325802356965,3.0,2.5
D06_S1,D06,48.0,D06_S1_C025_T048,D06_S1_C018_T048,D06_S1_C025,D06_S1_C018,vascular,macrophage,other,93.329695440652,2.0212694865745817,1.12016395383131,0.7511300541107007,1,2.9361544146101823,3.0,2.5
D06_S1,D06,48.0,D06_S1_C014_T048,D06_S1_C018_T048,D06_S1_C014,D06_S1_C018,vascular,macrophage,other,120.52958333347209,2.05,1.12016395383131,0.6565800244870231,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C016_T048,D06_S1_C018_T048,D06_S1_C016,D06_S1_C018,tumor,macrophage,tumor_to_macrophage,132.76544354552783,2.2719809561811144,1.12016395383131,0.8536003727390384,1,2.937735458180254,3.0,2.5
D06_S1,D06,48.0,D06_S1_C001_T048,D06_S1_C018_T048,D06_S1_C001,D06_S1_C018,tumor,macrophage,tumor_to_macrophage,145.10432771508655,2.3,1.12016395383131,0.8282457262010112,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C002_T048,D06_S1_C018_T048,D06_S1_C002,D06_S1_C018,tumor,macrophage,tumor_to_macrophage,192.40578180242068,2.2835312274304025,1.12016395383131,0.668825952350532,1,2.9634027276231167,3.0,2.5
D06_S1,D06,48.0,D06_S1_C004_T048,D06_S1_C019_T048,D06_S1_C004,D06_S1_C019,tumor,fibroblast,other,74.18908101077828,2.2369696611060634,1.296542849269044,0.861704390928912,1,2.8599325802356965,3.0,2.5
D06_S1,D06,48.0,D06_S1_C015_T048,D06_S1_C019_T048,D06_S1_C015,D06_S1_C019,vascular,fibroblast,other,109.47796224726693,2.05,1.296542849269044,0.7269700564789591,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C010_T048,D06_S1_C019_T048,D06_S1_C010,D06_S1_C019,macrophage,fibroblast,other,155.05639638840086,2.6262373682975033,1.296542849269044,0.6945684399522087,1,2.94719415177223,3.0,2.5
D06_S1,D06,48.0,D06_S1_C003_T048,D06_S1_C019_T048,D06_S1_C003,D06_S1_C019,tumor,fibroblast,other,198.6516782321116,2.3,1.296542849269044,0.4162168805352137,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C033_T048,D06_S1_C019_T048,D06_S1_C033,D06_S1_C019,vascular,fibroblast,other,200.28222120828323,2.0228291126618814,1.296542849269044,0.334830076061084,0,2.9396202503597366,3.0,2.5
D06_S1,D06,48.0,D06_S1_C011_T048,D06_S1_C020_T048,D06_S1_C011,D06_S1_C020,t_cell,vascular,other,29.082845090933173,1.8300618070276755,1.101295947070462,0.8836082165691248,1,2.6668040156170565,3.0,2.104481327519638
D06_S1,D06,48.0,D06_S1_C032_T048,D06_S1_C020_T048,D06_S1_C032,D06_S1_C020,tumor,vascular,other,184.22622158362162,2.220246336066068,1.101295947070462,0.42145172757296706,0,2.8227696357023735,3.0,2.5
D06_S1,D06,48.0,D06_S1_C026_T048,D06_S1_C020_T048,D06_S1_C026,D06_S1_C020,tumor,vascular,other,226.68127907155872,2.1359926457317493,1.101295947070462,0.23543007821839965,0,2.635539212737221,3.0,2.5
D06_S1,D06,48.0,D06_S1_C021_T048,D06_S1_C020_T048,D06_S1_C021,D06_S1_C020,fibroblast,vascular,other,257.00921630919976,2.4280915316624134,1.101295947070462,0.1997450322863623,0,2.973536737027585,3.0,2.5
D06_S1,D06,48.0,D06_S1_C013_T048,D06_S1_C020_T048,D06_S1_C013,D06_S1_C020,tumor,vascular,other,343.60777969974,2.3,1.101295947070462,0.04335675280773702,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C013_T048,D06_S1_C021_T048,D06_S1_C013,D06_S1_C021,tumor,fibroblast,other,90.83178910425383,2.3,1.0811518655570924,0.8085926975836162,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C020_T048,D06_S1_C021_T048,D06_S1_C020,D06_S1_C021,vascular,fibroblast,other,257.00921630919976,1.8640800195573657,1.0811518655570924,0.11388980363227728,0,2.5868444879052572,3.0,1.9157717712926818
